ID,word,translation,rating
1440,overcast,"затянутый облаками; мрачный, хмурый печальный, угрюмый, мрачный, унылый сплошная облачность покрывать мраком, запошивать (край) ; сшивать через край [ 'əuvəkɑːst ]",0
2731,hostile,"вражеский, неприятельский, враждебный, неприязненный, недружелюбный [ 'hɔstaɪl ]",0
2774,pleas,-e мольбы [],0
1606,descendant,"отпрыск, потомок [ dɪ'sendənt ]",0
1126,bruise,"синяк, кровоподтёк; ушиб ставить синяки; ушибать вмятина, выбоина ранить, задевать побить, помять [ bruːz ]",0
2590,pacify,"подавлять, усмирять успокаивать умиротворять; восстанавливать порядок или мир [ 'pæsɪfaɪ ]",0
604,gown,платье (женское) вид униформы римская тога [ gaun ],0
766,crawl,"ползать медленно, с трудом продвигаться кишеть [ krɔːl ]",0
1047,plead,"просить, умолять обращаться с просьбой, ходатайствовать защищать подсудимого,ссылаться (на что-л.) , приводить (что-л.) в оправдание [ pliːd ]",0
625,kidney,"почка тип, характер [ 'kɪdnɪ ]",0
2250,stricken,"поражённый (болезнью, горем) раненый, больной [ 'strɪk(ə)n ]",0
361,gleam,"проблеск, вспышка светиться; мерцать; испускать, излучать[ gliːm ]",0
722,wake,"след,кильватер,просыпаться будить [ weɪk ]",0
2527,detract,"отвлекать отнимать; вычитать, уменьшать умалять, принижать, приуменьшать [ dɪ'trækt ]",0
941,thrash about(around),"метаться, биться [ θræʃ ]",0
2317,contemptuous,"презрительный; высокомерный, пренебрежительный [ kən'tempʧuəs ], [ -tju- ]",0
1384,grisly,"вызывающий ужас, суеверный страх неприятный, скверный [ 'grɪzlɪ ]",0
